# time, h1_signal, l1_signal
1.011230468750000000e+00 1.344963684120560956e-23 -1.266821398161086455e-23
1.011718750000000000e+00 1.437161065453394951e-23 -1.182263619103903578e-23
1.012207031250000000e+00 1.517448489029921463e-23 -1.086567789438477190e-23
1.012695312500000000e+00 1.585030330980504004e-23 -9.804864262271425995e-24
1.013183593750000000e+00 1.639205612883230339e-23 -8.648629935992063825e-24
1.013671875000000000e+00 1.679384055616262020e-23 -7.406441549567872993e-24
1.014160156250000000e+00 1.705105478135305080e-23 -6.088547164934335678e-24
1.014648437500000000e+00 1.716021011686247786e-23 -4.705894912411977205e-24
1.015136718750000000e+00 1.711909655063759174e-23 -3.270219643893550146e-24
1.015625000000000000e+00 1.692690620799545929e-23 -1.793756126888983761e-24
1.016113281250000000e+00 1.658402049755999006e-23 -2.891777629892003434e-25
1.016601562500000000e+00 1.609218529209427680e-23 1.230363380388550538e-24
1.017089843750000000e+00 1.545456302503174224e-23 2.751557862880688195e-24
1.017578125000000000e+00 1.467549599900538268e-23 4.260979017195932307e-24
1.018066406250000000e+00 1.376067134191251473e-23 5.745082146665414850e-24
1.018554687500000000e+00 1.271708661465647119e-23 7.190532509940825258e-24
1.019042968750000000e+00 1.155279386416150571e-23 8.584206758371933437e-24
1.019531250000000000e+00 1.027705607644772803e-23 9.913223753973548391e-24
1.020019531250000000e+00 8.900241330550979608e-24 1.116526969108206355e-23
1.020507812500000000e+00 7.433568959319381612e-24 1.232856813538050163e-23
1.020996093750000000e+00 5.889254748103665417e-24 1.339194641663268688e-23
1.021484375000000000e+00 4.280329655537664664e-24 1.434514155622076631e-23
1.021972656250000000e+00 2.620386060355932279e-24 1.517872527641801770e-23
1.022460937500000000e+00 9.237004915500473689e-25 1.588418570507524455e-23
1.022949218750000000e+00 -7.950117345122406807e-25 1.645418977722943994e-23
1.023437500000000000e+00 -2.520825372209059623e-24 1.688246291768360850e-23
1.023925781250000000e+00 -4.238491216730773558e-24 1.716388995500059958e-23
1.024414062500000000e+00 -5.932725413608820310e-24 1.729473301954934140e-23
1.024902343750000000e+00 -7.588404464055160451e-24 1.727247224681700358e-23
1.025390625000000000e+00 -9.190471975285414468e-24 1.709591426093533448e-23
1.025878906250000000e+00 -1.072426964214555448e-23 1.676534165666157974e-23
1.026367187500000000e+00 -1.217569005562014550e-23 1.628230513556665151e-23
1.026855468750000000e+00 -1.353109479710745384e-23 1.564972959173915311e-23
1.027343750000000000e+00 -1.477765540316716776e-23 1.487199462558547075e-23
1.027832031250000000e+00 -1.590344029595620341e-23 1.395469745682326473e-23
1.028320312500000000e+00 -1.689733969674108809e-23 1.290476305176531053e-23
1.028808593750000000e+00 -1.774940846225096202e-23 1.173045315755115560e-23
1.029296875000000000e+00 -1.845089288975025833e-23 1.044109901279643541e-23
1.029785156250000000e+00 -1.899417018121442443e-23 9.047198315581772123e-24
1.030273437500000000e+00 -1.937307459141610192e-23 7.560343819922558312e-24
1.030761718750000000e+00 -1.958284587674939350e-23 5.992938630194117394e-24
1.031250000000000000e+00 -1.962006614181134333e-23 4.358290383860496611e-24
1.031738281250000000e+00 -1.948294521699622357e-23 2.670478254573846282e-24
1.032226562500000000e+00 -1.917119245175453929e-23 9.440715821175285873e-25
1.032714843750000000e+00 -1.868596379445074511e-23 -8.057826454590469246e-25
1.033203125000000000e+00 -1.803010754472058203e-23 -2.563559055184862232e-24
1.033691406250000000e+00 -1.720796684010647927e-23 -4.313630537389288256e-24
1.034179687500000000e+00 -1.622533023333843078e-23 -6.040190410088200323e-24
1.034667968750000000e+00 -1.508961243749383566e-23 -7.727498884654773885e-24
1.035156250000000000e+00 -1.380958024829736956e-23 -9.360124964540369093e-24
1.035644531250000000e+00 -1.239530587270190503e-23 -1.092286299888953644e-23
1.036132812500000000e+00 -1.085828617164185968e-23 -1.240100982860804507e-23
1.036621093750000000e+00 -9.211118472727860094e-24 -1.378056642535562166e-23
1.037109375000000000e+00 -7.467471810533786182e-24 -1.504816058443132523e-23
1.037597656250000000e+00 -5.642141874251081620e-24 -1.619134932037939232e-23
1.038085937500000000e+00 -3.750678683088702095e-24 -1.719876543038527125e-23
1.038574218750000000e+00 -1.809364401346309342e-24 -1.806003102190760241e-23
1.039062500000000000e+00 1.648036932374119924e-25 -1.876605330777511610e-23
1.039550781250000000e+00 2.154512329412005443e-24 -1.930909613948199029e-23
1.040039062500000000e+00 4.142127463428187896e-24 -1.968268583353632128e-23
1.040527343750000000e+00 6.109762022280978707e-24 -1.988189829462486203e-23
1.041015625000000000e+00 8.039675128362117185e-24 -1.990336209554710306e-23
1.041503906250000000e+00 9.914240942046215761e-24 -1.974516126249338917e-23
1.041992187500000000e+00 1.171607458704215155e-23 -1.940709233959555283e-23
1.042480468750000000e+00 1.342842502942049276e-23 -1.889057951082304021e-23
1.042968750000000000e+00 1.503511513787878496e-23 -1.819856124453771716e-23
1.043457031250000000e+00 1.652070483440295720e-23 -1.733570246486178132e-23
1.043945312500000000e+00 1.787083939154520170e-23 -1.630823194134247889e-23
1.044433593750000000e+00 1.907214264207487102e-23 -1.512383162090608229e-23
1.044921875000000000e+00 2.011240454744440992e-23 -1.379180715888685312e-23
1.045410156250000000e+00 2.098087784598004586e-23 -1.232285252733123887e-23
1.045898437500000000e+00 2.166813859225492672e-23 -1.072893440703226488e-23
1.046386718750000000e+00 2.216629589322267590e-23 -9.023399573002237977e-24
1.046875000000000000e+00 2.246921659394387247e-23 -7.220666937487648377e-24
1.047363281250000000e+00 2.257233719815885042e-23 -5.336117341380630916e-24
1.047851562500000000e+00 2.247286613477982927e-23 -3.386151209088902974e-24
1.048339843750000000e+00 2.216991520232748223e-23 -1.387838401109200764e-24
1.048828125000000000e+00 2.166427166658643704e-23 6.411711134999888149e-25
1.049316406250000000e+00 2.095859902309007696e-23 2.682643572673210387e-24
1.049804687500000000e+00 2.005748280926012663e-23 4.718152162137100567e-24
1.050292968750000000e+00 1.896717310410132374e-23 6.729151024796082130e-24
1.050781250000000000e+00 1.769576500205772158e-23 8.697023614003912081e-24
1.051269531250000000e+00 1.625313735899218667e-23 1.060348365871543591e-23
1.051757812500000000e+00 1.465066006646072759e-23 1.243060668020309399e-23
1.052246093750000000e+00 1.290134693250578956e-23 1.416090842981989184e-23
1.052734375000000000e+00 1.101970287831597998e-23 1.577773365058980522e-23
1.053222656250000000e+00 9.021426901493296808e-24 1.726524860413635563e-23
1.053710937500000000e+00 6.923546476090879028e-24 1.860855699025680666e-23
1.054199218750000000e+00 4.744178813750572819e-24 1.979406571386080740e-23
1.054687500000000000e+00 2.502228664127932297e-24 2.080942770301883826e-23
1.055175781250000000e+00 2.174855066231678656e-25 2.164366882058732921e-23
1.055664062500000000e+00 -2.089697083110815179e-24 2.228749254843747577e-23
1.056152343750000000e+00 -4.398685660940129898e-24 2.273315949157787103e-23
1.056640625000000000e+00 -6.688486377890230234e-24 2.297462074007351024e-23
1.057128906250000000e+00 -8.938111958608755549e-24 2.300776091409759686e-23
1.057617187500000000e+00 -1.112682418885270308e-23 2.283022896953489506e-23
1.058105468750000000e+00 -1.323407511511486669e-23 2.244157318045113180e-23
1.058593750000000000e+00 -1.523991873324610849e-23 2.184339880390677920e-23
1.059082031250000000e+00 -1.712521030963466127e-23 2.103913349947366277e-23
1.059570312500000000e+00 -1.887156524751594003e-23 2.003414102792923729e-23
1.060058593750000000e+00 -2.046177916323181007e-23 1.883578316968446960e-23
1.060546875000000000e+00 -2.187994771141430989e-23 1.745313897746864440e-23
1.061035156250000000e+00 -2.311142241922176522e-23 1.589711113320125116e-23
1.061523437500000000e+00 -2.414321743093188801e-23 1.418040152432081011e-23
1.062011718750000000e+00 -2.496405282170379805e-23 1.231719245139537060e-23
1.062500000000000000e+00 -2.556432115696563998e-23 1.032322752160496530e-23
1.062988281250000000e+00 -2.593646934868502933e-23 8.215684356635528014e-24
1.063476562500000000e+00 -2.607495025970425212e-23 6.012822436440847024e-24
1.063964843750000000e+00 -2.597617596388104467e-23 3.734045600193739638e-24
1.064453125000000000e+00 -2.563883536098064323e-23 1.399698428419630860e-24
1.064941406250000000e+00 -2.506374237415281640e-23 -9.692831378339198934e-25
1.065429687500000000e+00 -2.425378264090466175e-23 -3.351317541328879860e-24
1.065917968750000000e+00 -2.321417156857009894e-23 -5.724453941403639861e-24
1.066406250000000000e+00 -2.195221842573379102e-23 -8.066718455254400990e-24
1.066894531250000000e+00 -2.047726943935695142e-23 -1.035607878346085885e-23
1.067382812500000000e+00 -1.880088159054225865e-23 -1.257077804831663531e-23
1.067871093750000000e+00 -1.693648823583003578e-23 -1.468964313123912694e-23
1.068359375000000000e+00 -1.489932557239736602e-23 -1.669203979708519929e-23
1.068847656250000000e+00 -1.270651742683471692e-23 -1.855822882180264453e-23
1.069335937500000000e+00 -1.037667271237618871e-23 -2.026961688086844669e-23
1.069824218750000000e+00 -7.929822868342787155e-24 -2.180871052424961580e-23
1.070312500000000000e+00 -5.387430383292110238e-24 -2.315949308396576455e-23
1.070800781250000000e+00 -2.771931698275821707e-24 -2.430761029879309327e-23
1.071289062500000000e+00 -1.066741586161921898e-25 -2.524030975084181095e-23
1.071777343750000000e+00 2.584167329929953408e-24 -2.594679703334174128e-23
1.072265625000000000e+00 5.276087383929366447e-24 -2.641832007760853497e-23
1.072753906250000000e+00 7.944293667365453186e-24 -2.664808014155387065e-23
1.073242187500000000e+00 1.056384934481341245e-23 -2.663155638763607098e-23
1.073730468750000000e+00 1.311016353017554440e-23 -2.636649895091969288e-23
1.074218750000000000e+00 1.555899910796834317e-23 -2.585282664478515926e-23
1.074707031250000000e+00 1.788667330670432557e-23 -2.509290616841563735e-23
1.075195312500000000e+00 2.007053658771181482e-23 -2.409143486328365013e-23
1.075683593750000000e+00 2.208895096104502060e-23 -2.285530258790511276e-23
1.076171875000000000e+00 2.392153136629006118e-23 -2.139379592903240378e-23
1.076660156250000000e+00 2.554956736305893879e-23 -1.971837242458616970e-23
1.077148437500000000e+00 2.695593795485864795e-23 -1.784250748711491729e-23
1.077636718750000000e+00 2.812536054271883627e-23 -1.578183824381930546e-23
1.078125000000000000e+00 2.904473398457826437e-23 -1.355385057176511956e-23
1.078613281250000000e+00 2.970300316804793788e-23 -1.117771354382020391e-23
1.079101562500000000e+00 3.009142053926863023e-23 -8.674340210642618063e-24
1.079589843750000000e+00 3.020379912249171221e-23 -6.065980057675350994e-24
1.080078125000000000e+00 3.003631371442062737e-23 -3.376042709034435875e-24
1.080566406250000000e+00 2.958773502226028595e-23 -6.290885293537196588e-25
1.081054687500000000e+00 2.885955409954106935e-23 2.149630078453824370e-24
1.081542968750000000e+00 2.785571484242879860e-23 4.934320732761978463e-24
1.082031250000000000e+00 2.658282120684665594e-23 7.698716987671807262e-24
1.082519531250000000e+00 2.505014859004484425e-23 1.041657652382653447e-23
1.083007812500000000e+00 2.326933362285206295e-23 1.306181700195608232e-23
1.083496093750000000e+00 2.125454655411739601e-23 1.560864421413986871e-23
1.083984375000000000e+00 1.902236957210375749e-23 1.803206142356174595e-23
1.084472656250000000e+00 1.659142962196136927e-23 2.030795437427987586e-23
1.084960937500000000e+00 1.398251482330556113e-23 2.241324107248991623e-23
1.085449218750000000e+00 1.121832962339889883e-23 2.432634668701924936e-23
1.085937500000000000e+00 8.323109273566637110e-24 2.602722627814529544e-23
1.086425781250000000e+00 5.322706487457930353e-24 2.749754015183762894e-23
1.086914062500000000e+00 2.244250041593571925e-24 2.872108918430626011e-23
1.087402343750000000e+00 -8.842467441264254703e-25 2.968377340451273144e-23
1.087890625000000000e+00 -4.033848641673880127e-24 3.037376627430840292e-23
1.088378906250000000e+00 -7.175139967259089833e-24 3.078185959326795537e-23
1.088867187500000000e+00 -1.027860556938420894e-23 3.090132564274260584e-23
1.089355468750000000e+00 -1.331461948109295441e-23 3.072806797019865643e-23
1.089843750000000000e+00 -1.625393289523185581e-23 3.026086810756649853e-23
1.090332031250000000e+00 -1.906799628360268543e-23 2.950117355915646405e-23
1.090820312500000000e+00 -2.172895911516489450e-23 2.845323359154976246e-23
1.091308593750000000e+00 -2.421019267803353158e-23 2.712423418322503214e-23
1.091796875000000000e+00 -2.648655560636221207e-23 2.552399586603455222e-23
1.092285156250000000e+00 -2.853441007216683756e-23 2.366505955134595020e-23
1.092773437500000000e+00 -3.033214464605481001e-23 2.156268435139677090e-23
1.093261718750000000e+00 -3.186033681117833291e-23 1.923446820545412690e-23
1.093750000000000000e+00 -3.310174397402248804e-23 1.670040342324267879e-23
1.094238281250000000e+00 -3.404177993298947938e-23 1.398276498114725670e-23
1.094726562500000000e+00 -3.466856350806965528e-23 1.110568380839362718e-23
1.095214843750000000e+00 -3.497289898158900820e-23 8.095165775122493328e-24
1.095703125000000000e+00 -3.494870458704882079e-23 4.978853955931671428e-24
1.096191406250000000e+00 -3.459294416163634867e-23 1.785551378261843452e-24
1.096679687500000000e+00 -3.390557465067518127e-23 -1.454797502118000654e-24
1.097167968750000000e+00 -3.288987397549935337e-23 -4.711439242182656575e-24
1.097656250000000000e+00 -3.155222541425488974e-23 -7.953283620381392914e-24
1.098144531250000000e+00 -2.990202388559098025e-23 -1.114892405379043654e-23
1.098632812500000000e+00 -2.795190539871164288e-23 -1.426703764574311286e-23
1.099121093750000000e+00 -2.571741796911771682e-23 -1.727684085793700143e-23
1.099609375000000000e+00 -2.321690989317278838e-23 -2.014812609216526876e-23
1.100097656250000000e+00 -2.047165012489907570e-23 -2.285172100438901724e-23
1.100585937500000000e+00 -1.750537416419195409e-23 -2.535989343102751234e-23
1.101074218750000000e+00 -1.434413064433568493e-23 -2.764636390931459581e-23
1.101562500000000000e+00 -1.101627453307370638e-23 -2.968676333953789949e-23
1.102050781250000000e+00 -7.551916856318503128e-24 -3.145894058862235486e-23
1.102539062500000000e+00 -3.982770165206807289e-24 -3.294294321619500110e-23
1.103027343750000000e+00 -3.420523414717149704e-25 -3.412146933038484417e-23
1.103515625000000000e+00 3.336118541077948091e-24 -3.498007971194058037e-23
1.104003906250000000e+00 7.016876470201454886e-24 -3.550714408358208984e-23
1.104492187500000000e+00 1.066480869241435059e-23 -3.569424360138198329e-23
1.104980468750000000e+00 1.424460846120274470e-23 -3.553623657165064173e-23
1.105468750000000000e+00 1.772121098519660341e-23 -3.503113446903572091e-23
1.105957031250000000e+00 2.106005828307670308e-23 -3.418042513715142028e-23
1.106445312500000000e+00 2.422772742686327722e-23 -3.298899939219059500e-23
1.106933593750000000e+00 2.719200381019123922e-23 -3.146498528466061271e-23
1.107421875000000000e+00 2.992218382358588633e-23 -2.961999696321409000e-23
1.107910156250000000e+00 3.238966338494621014e-23 -2.746891810765806408e-23
1.108398437500000000e+00 3.456796148884278847e-23 -2.502967271575851118e-23
1.108886718750000000e+00 3.643305315416175286e-23 -2.232335670763574676e-23
1.109375000000000000e+00 3.796387288282027297e-23 -1.937386672209511130e-23
1.109863281250000000e+00 3.914224103312869491e-23 -1.620762535694656422e-23
1.110351562500000000e+00 3.995316644895139903e-23 -1.285362316177170208e-23
1.110839843750000000e+00 4.038521594255776770e-23 -9.342942420086270246e-24
1.111328125000000000e+00 4.043034445865646384e-23 -5.708467585880837659e-24
1.111816406250000000e+00 4.008417633103147120e-23 -1.984830731923998775e-24
1.112304687500000000e+00 3.934624539362374489e-23 1.792174987958818796e-24
1.112792968750000000e+00 3.821973211706999425e-23 5.585906349655438770e-24
1.113281250000000000e+00 3.671168425317817942e-23 9.359013322535072685e-24
1.113769531250000000e+00 3.483307460598676393e-23 1.307408029836738757e-23
1.114257812500000000e+00 3.259842018031051015e-23 1.669389624745378325e-23
1.114746093750000000e+00 3.002592832148629679e-23 2.018163862343778559e-23
1.115234375000000000e+00 2.713739228594011729e-23 2.350152798519093384e-23
1.115722656250000000e+00 2.395774173693275113e-23 2.661905413149934190e-23
1.116210937500000000e+00 2.051513370074765288e-23 2.950121069215021373e-23
1.116699218750000000e+00 1.684068612734884239e-23 3.211714173295441599e-23
1.117187500000000000e+00 1.296794965909540657e-23 3.443828859126530060e-23
1.117675781250000000e+00 8.932910669323528725e-24 3.643861630479313374e-23
1.118164062500000000e+00 4.773562476721356779e-24 3.809517387527076588e-23
1.118652343750000000e+00 5.293410797782675193e-25 3.938812019009539011e-23
1.119140625000000000e+00 -3.758911978730760553e-24 4.030092939876730493e-23
1.119628906250000000e+00 -8.049477413608387333e-24 4.082086116678354952e-23
1.120117187500000000e+00 -1.230031114061027000e-23 4.093888028260587120e-23
1.120605468750000000e+00 -1.646912332512288595e-23 4.064982780860153076e-23
1.121093750000000000e+00 -2.051400710343000207e-23 3.995274875518517745e-23
1.121582031250000000e+00 -2.439397186875147985e-23 3.885065696503105797e-23
1.122070312500000000e+00 -2.806904466788622580e-23 3.735062497803820026e-23
1.122558593750000000e+00 -3.150092969557338216e-23 3.546394481547833470e-23
1.123046875000000000e+00 -3.465344011569508749e-23 3.320576568939329982e-23
1.123535156250000000e+00 -3.749256911963474182e-23 3.059513343246199489e-23
1.124023437500000000e+00 -3.998713887635334522e-23 2.765499994060941979e-23
1.124511718750000000e+00 -4.210912534515319200e-23 2.441173990240833627e-23
1.125000000000000000e+00 -4.383371501606458163e-23 2.089510699607951553e-23
1.125488281250000000e+00 -4.513991997551695481e-23 1.713805514321554891e-23
1.125976562500000000e+00 -4.601075009566271355e-23 1.317613757784279249e-23
1.126464843750000000e+00 -4.643319583103313081e-23 9.047402986160257260e-24
1.126953125000000000e+00 -4.639872986428195639e-23 4.792082059653163341e-24
1.127441406250000000e+00 -4.590328815596757764e-23 4.519404118869505759e-25
1.127929687500000000e+00 -4.494718436090960146e-23 -3.929854125608426855e-24
1.128417968750000000e+00 -4.353550780298602466e-23 -8.309173688672357916e-24
1.128906250000000000e+00 -4.167793693499734511e-23 -1.264162295445233322e-23
1.129394531250000000e+00 -3.938858504982100955e-23 -1.688270983854739373e-23
1.129882812500000000e+00 -3.668624438330384263e-23 -2.098838448233071955e-23
1.130371093750000000e+00 -3.359398836923312673e-23 -2.491570085766831284e-23
1.130859375000000000e+00 -3.013892055684344458e-23 -2.862295198575603703e-23
1.131347656250000000e+00 -2.635225777477571734e-23 -3.207023277407965685e-23
1.131835937500000000e+00 -2.226877169624386475e-23 -3.522002475930438463e-23
1.132324218750000000e+00 -1.792649989750404736e-23 -3.803730010835776687e-23
1.132812500000000000e+00 -1.336669686737133691e-23 -4.049010647344125837e-23
1.133300781250000000e+00 -8.633132547855887650e-24 -4.255005090216419120e-23
1.133789062500000000e+00 -3.771747889832131483e-24 -4.419233097235309166e-23
1.134277343750000000e+00 1.169554142421591258e-24 -4.539625596029410995e-23
1.134765625000000000e+00 6.141729099901799465e-24 -4.614554581624028070e-23
1.135253906250000000e+00 1.109493854199350826e-23 -4.642824991355501173e-23
1.135742187500000000e+00 1.597884577880376064e-23 -4.623718654629173017e-23
1.136230468750000000e+00 2.074346276201822717e-23 -4.557007103216718789e-23
1.136718750000000000e+00 2.533945392013207126e-23 -4.442934703642719296e-23
1.137207031250000000e+00 2.971851185553512154e-23 -4.282252131927949218e-23
1.137695312500000000e+00 3.383422159684844777e-23 -4.076207311768795864e-23
1.138183593750000000e+00 3.764231721355700878e-23 -3.826514659628009842e-23
1.138671875000000000e+00 4.110109585283669956e-23 -3.535372722665653727e-23
1.139160156250000000e+00 4.417220244306976446e-23 -3.205433197156270145e-23
1.139648437500000000e+00 4.682075079069352571e-23 -2.839760986733859962e-23
1.140136718750000000e+00 4.901570371902226967e-23 -2.441840359618041421e-23
1.140625000000000000e+00 5.073053196746736456e-23 -2.015526283371523641e-23
1.141113281250000000e+00 5.194321149285026019e-23 -1.564996351797344281e-23
1.141601562500000000e+00 5.263657971060491909e-23 -1.094741867444312429e-23
1.142089843750000000e+00 5.279884151967358784e-23 -6.094997090312126973e-24
1.142578125000000000e+00 5.242339930156250059e-23 -1.141975241229498728e-24
1.143066406250000000e+00 5.150910302598213921e-23 3.860659493405832785e-24
1.143554687500000000e+00 5.006051971265432513e-23 8.860990583306951167e-24
1.144042968750000000e+00 4.808757319208847934e-23 1.380669876777138093e-23
1.144531250000000000e+00 4.560569624922429325e-23 1.864532290419388636e-23
1.145019531250000000e+00 4.263589551319843561e-23 2.332511748277439433e-23
1.145507812500000000e+00 3.920424757219749224e-23 2.779556060692209106e-23
1.145996093750000000e+00 3.534194618948779256e-23 3.200767876229429268e-23
1.146484375000000000e+00 3.108511924243341498e-23 3.591491811749331287e-23
1.146972656250000000e+00 2.647414645655145774e-23 3.947354238184703503e-23
1.147460937500000000e+00 2.155357135494317421e-23 4.264292279078842483e-23
1.147949218750000000e+00 1.637169344711804958e-23 4.538632560266439148e-23
1.148437500000000000e+00 1.097979150930082777e-23 4.767116178600119853e-23
1.148925781250000000e+00 5.431974231459344113e-24 4.946924740058117296e-23
1.149414062500000000e+00 -2.153936625198933065e-25 5.075750138959795131e-23
1.149902343750000000e+00 -5.904532584409679884e-24 5.151803184755238510e-23
1.150390625000000000e+00 -1.157648218028710394e-23 5.173830852781667694e-23
1.150878906250000000e+00 -1.717184705667057269e-23 5.141166561271117901e-23
1.151367187500000000e+00 -2.263165877532167783e-23 5.053714549307619097e-23
1.151855468750000000e+00 -2.789762367650228845e-23 4.911954191000654600e-23
1.152343750000000000e+00 -3.291292282964843209e-23 4.716970293818236897e-23
1.152832031250000000e+00 -3.762298052630508665e-23 4.470418029632609551e-23
1.153320312500000000e+00 -4.197567535018956004e-23 4.174517703271507994e-23
1.153808593750000000e+00 -4.592217080249548571e-23 3.832063491705984365e-23
1.154296875000000000e+00 -4.941758572243663821e-23 3.446365499555648006e-23
1.154785156250000000e+00 -5.242116473949657765e-23 3.021229162158979045e-23
1.155273437500000000e+00 -5.489706704913714930e-23 2.560938490944318405e-23
1.155761718750000000e+00 -5.681482723067430508e-23 2.070178909485752241e-23
1.156250000000000000e+00 -5.814938280644423622e-23 1.554008409639943208e-23
1.156738281250000000e+00 -5.888172822994599631e-23 1.017823470920540492e-23
1.157226562500000000e+00 -5.899913638285865802e-23 4.672703991220891435e-24
1.157714843750000000e+00 -5.849507207278574701e-23 -9.179041480180782842e-25
1.158203125000000000e+00 -5.736972158546607953e-23 -6.533379890778510580e-24
1.158691406250000000e+00 -5.562996403122170134e-23 -1.211290593443923868e-23
1.159179687500000000e+00 -5.328912306185644921e-23 -1.759545692672816591e-23
1.159667968750000000e+00 -5.036727270748847815e-23 -2.292044166645816043e-23
1.160156250000000000e+00 -4.689089106544261783e-23 -2.802867483496172489e-23
1.160644531250000000e+00 -4.289244224607919925e-23 -3.286270980468022409e-23
1.161132812500000000e+00 -3.841048686570613314e-23 -3.736751731534101894e-23
1.161621093750000000e+00 -3.348909776614394929e-23 -4.149139742314099876e-23
1.162109375000000000e+00 -2.817734077771382100e-23 -4.518625798480744959e-23
1.162597656250000000e+00 -2.252919100612829127e-23 -4.840830965071658662e-23
1.163085937500000000e+00 -1.660269010822207896e-23 -5.111883571452478376e-23
1.163574218750000000e+00 -1.045929427316914390e-23 -5.328430841462550217e-23
1.164062500000000000e+00 -4.163582658208226354e-24 -5.487696667776622497e-23
1.164550781250000000e+00 2.217770046021807405e-24 -5.587533962800121878e-23
1.165039062500000000e+00 8.616660293578356068e-24 -5.626417965733658040e-23
1.165527343750000000e+00 1.496394361388558043e-23 -5.603493372277133584e-23
1.166015625000000000e+00 2.119054632901394257e-23 -5.518603714666674131e-23
1.166503906250000000e+00 2.722811394427796644e-23 -5.372266392271790080e-23
1.166992187500000000e+00 3.300951057238267249e-23 -5.165701828556092429e-23
1.167480468750000000e+00 3.846999435096227265e-23 -4.900829664673788764e-23
1.167968750000000000e+00 4.354779086762092865e-23 -4.580218740843670960e-23
1.168457031250000000e+00 4.818459394607297426e-23 -4.207095165764238992e-23
1.168945312500000000e+00 5.232663888594703607e-23 -3.785309645103600672e-23
1.169433593750000000e+00 5.592507468566599672e-23 -3.319271943035810433e-23
1.169921875000000000e+00 5.893640200470516446e-23 -2.813943734344484901e-23
1.170410156250000000e+00 6.132341697438354651e-23 -2.274778963555212722e-23
1.170898437500000000e+00 6.305540048344579914e-23 -1.707640863314187862e-23
1.171386718750000000e+00 6.410848183081388722e-23 -1.118774248320179961e-23
1.171875000000000000e+00 6.446636205550248109e-23 -5.147191210306192110e-24
1.172363281250000000e+00 6.412020583007239395e-23 9.778168508734575135e-25
1.172851562500000000e+00 6.306880773154754988e-23 7.118190735072214591e-24
1.173339843750000000e+00 6.131900458837492077e-23 1.320416129599981970e-23
1.173828125000000000e+00 5.888527977765479896e-23 1.916618838009842662e-23
1.174316406250000000e+00 5.578978478064086732e-23 2.493538945939528863e-23
1.174804687500000000e+00 5.206248263894937546e-23 3.044463990979817068e-23
1.175292968750000000e+00 4.774048767853093696e-23 3.562945061105120123e-23
1.175781250000000000e+00 4.286789025645557847e-23 4.042840784103742891e-23
1.176269531250000000e+00 3.749554170007106816e-23 4.478424537787229290e-23
1.176757812500000000e+00 3.168009362998616640e-23 4.864451842944924140e-23
1.177246093750000000e+00 2.548364260460787244e-23 5.196191874400993319e-23
1.177734375000000000e+00 1.897324426604639742e-23 5.469522500495240922e-23
1.178222656250000000e+00 1.221979904821698295e-23 5.680975933180818289e-23
1.178710937500000000e+00 5.297616239733827230e-24 5.827760473938496195e-23
1.179199218750000000e+00 -1.716305044183059194e-24 5.907840641588288231e-23
1.179687500000000000e+00 -8.743538860647168406e-24 5.919953180136428858e-23
1.180175781250000000e+00 -1.570477556625867037e-23 5.863606482217835690e-23
1.180664062500000000e+00 -2.252074293103866161e-23 5.739130493115895350e-23
1.181152343750000000e+00 -2.911348745855090121e-23 5.547655215767077774e-23
1.181640625000000000e+00 -3.540686216268303707e-23 5.291088885741079899e-23
1.182128906250000000e+00 -4.132747510692634180e-23 4.972142802215756451e-23
1.182617187500000000e+00 -4.680585556315297072e-23 4.594280159129808947e-23
1.183105468750000000e+00 -5.177685683524175044e-23 4.161675671448355927e-23
1.183593750000000000e+00 -5.618063224853674275e-23 3.679209155970397752e-23
1.184082031250000000e+00 -5.996365917976200933e-23 3.152377479564636998e-23
1.184570312500000000e+00 -6.307898995172405706e-23 2.587230916977044690e-23
1.185058593750000000e+00 -6.548709526481943854e-23 1.990337178441280842e-23
1.185546875000000000e+00 -6.715655173825837461e-23 1.368669385448419972e-23
1.186035156250000000e+00 -6.806401106139066353e-23 7.295351873241241820e-24
1.186523437500000000e+00 -6.819484246494149087e-23 8.052316543507776789e-25
1.187011718750000000e+00 -6.754349474930685573e-23 -5.706258769037799823e-24
1.187500000000000000e+00 -6.611324521606621701e-23 -1.216097689103402328e-23
1.187988281250000000e+00 -6.391663700133265951e-23 -1.848078430900036970e-23
1.188476562500000000e+00 -6.097544144367466473e-23 -2.458894427479464640e-23
1.188964843750000000e+00 -5.732007848964316591e-23 -3.041085875309378937e-23
1.189453125000000000e+00 -5.298972119884659430e-23 -3.587481688919785299e-23
1.189941406250000000e+00 -4.803181550141928199e-23 -4.091328377048299737e-23
1.190429687500000000e+00 -4.250124537467657783e-23 -4.546345447806988649e-23
1.190917968750000000e+00 -3.646021529716859129e-23 -4.946797081500587946e-23
1.191406250000000000e+00 -2.997744967597701950e-23 -5.287609311205580972e-23
1.191894531250000000e+00 -2.312717215467673577e-23 -5.564407212707254338e-23
1.192382812500000000e+00 -1.598872951806403628e-23 -5.773575495299787162e-23
1.192871093750000000e+00 -8.645423106469188381e-24 -5.912345716643634188e-23
1.193359375000000000e+00 -1.183305009856012572e-24 -5.978796218413006442e-23
1.193847656250000000e+00 6.309384717237624012e-24 -5.971886101798184833e-23
1.194335937500000000e+00 1.374356598159002298e-23 -5.891505330239873005e-23
1.194824218750000000e+00 2.103048198777426284e-23 -5.738442535029304308e-23
